time,x1,x2,y
2022-01-01 00:00:00,0.0,1.0,1.0514799850689387
2022-01-01 00:01:00,0.479425538604203,0.9800665778412416,1.2777958298893124
2022-01-01 00:02:00,0.8414709848078965,0.9210609940028851,1.686831357599017
2022-01-01 00:03:00,0.9974949866040544,0.8253356149096782,1.7158474817586187
2022-01-01 00:04:00,0.9092974268256817,0.6967067093471655,1.7776188053871722
2022-01-01 00:05:00,0.5984721441039564,0.5403023058681398,1.0561724535091508
2022-01-01 00:06:00,0.1411200080598672,0.3623577544766734,0.6031154794339972
2022-01-01 00:07:00,-0.35078322768961984,0.16996714290024081,0.22122376472501812
2022-01-01 00:08:00,-0.7568024953079282,-0.029199522301288815,-0.5334297087056862
2022-01-01 00:09:00,-0.977530117665097,-0.2272020946930871,-1.292575183731711
2022-01-01 00:10:00,-0.9589242746631385,-0.4161468365471424,-1.444358689808011
2022-01-01 00:11:00,-0.7055403255703919,-0.5885011172553458,-1.2029775109142884
2022-01-01 00:12:00,-0.27941549819892586,-0.7373937155412458,-1.3505417551428982
2022-01-01 00:13:00,0.21511998808781552,-0.8568887533689473,-0.8141858642830944
2022-01-01 00:14:00,0.6569865987187891,-0.9422223406686583,-0.18665357232512092
2022-01-01 00:15:00,0.9379999767747389,-0.9899924966004454,-0.07685519905480373
2022-01-01 00:16:00,0.9893582466233818,-0.9982947757947531,0.3780907283086971
2022-01-01 00:17:00,0.7984871126234903,-0.9667981925794609,-0.2919996109528483
2022-01-01 00:18:00,0.4121184852417566,-0.896758416334147,-0.6940077283354018
2022-01-01 00:19:00,-0.07515112046180931,-0.7909677119144165,-1.0440423501082663
2022-01-01 00:20:00,-0.5440211108893699,-0.6536436208636119,-1.194856624313556
2022-01-01 00:21:00,-0.87969575997167,-0.4902608213406995,-1.4021225185455264
2022-01-01 00:22:00,-0.9999902065507035,-0.30733286997841935,-0.8612511467627351
2022-01-01 00:23:00,-0.8754521746884285,-0.11215252693505398,-1.0674278453285873
2022-01-01 00:24:00,-0.5365729180004349,0.08749898343944729,-0.4381850218880733
2022-01-01 00:25:00,-0.06632189735120068,0.2836621854632263,0.39417665115104944
2022-01-01 00:26:00,0.4201670368266409,0.4685166713003771,0.8670875958584312
2022-01-01 00:27:00,0.803784426551621,0.6346928759426346,1.5495986993446196
2022-01-01 00:28:00,0.9906073556948704,0.7755658785102502,1.8451545613951559
2022-01-01 00:29:00,0.934895055524683,0.8855195169413194,1.9878555769954618
2022-01-01 00:30:00,0.6502878401571169,0.9601702866503661,1.3288824927281677
2022-01-01 00:31:00,0.2064674819377966,0.9965420970232175,1.3645794616879945
2022-01-01 00:32:00,-0.2879033166650653,0.9931849187581926,0.6776248731649253
2022-01-01 00:33:00,-0.7117853423691232,0.9502325919585293,0.27588296665620526
2022-01-01 00:34:00,-0.9613974918795568,0.8693974903498248,-0.16933162863241163
2022-01-01 00:35:00,-0.9756260054681576,0.7539022543433046,0.11008599483354559
2022-01-01 00:36:00,-0.750987246771676,0.6083513145322546,-0.552049758457926
2022-01-01 00:37:00,-0.34248061846961253,0.43854732757439036,0.3759301063660127
2022-01-01 00:38:00,0.14987720966295234,0.25125984258225487,0.26533562800476884
2022-01-01 00:39:00,0.6055398697196009,0.05395542056264886,0.9652923172014417
2022-01-01 00:40:00,0.9129452507276277,-0.14550003380861354,1.0116884095697078
2022-01-01 00:41:00,0.9968297942787993,-0.3391548609838362,0.8606726366515027
2022-01-01 00:42:00,0.836655638536056,-0.5192886541166856,0.48299298088931064
2022-01-01 00:43:00,0.47163900309419615,-0.6787200473200125,0.24617749741622197
2022-01-01 00:44:00,-0.008851309290403876,-0.811093014061656,-0.9389354573787457
2022-01-01 00:45:00,-0.4871745124605095,-0.9111302618846769,-1.5145586818508696
2022-01-01 00:46:00,-0.8462204041751706,-0.974843621404164,-1.952242854816108
2022-01-01 00:47:00,-0.9980820279793963,-0.9996930420352065,-1.8127452993432283
2022-01-01 00:48:00,-0.9055783620066239,-0.9846878557941267,-2.150098486650921
2022-01-01 00:49:00,-0.5913575298651244,-0.9304262721047533,-1.3195504285277253
2022-01-01 00:50:00,-0.13235175009777303,-0.8390715290764524,-1.0291113157275602
2022-01-01 00:51:00,0.35905835402216824,-0.714265652027199,-0.5687499110760921
2022-01-01 00:52:00,0.7625584504796028,-0.5609842574272288,-0.013945986458898774
2022-01-01 00:53:00,0.979357643103917,-0.385338190771828,0.43466469972820654
2022-01-01 00:54:00,0.956375928404503,-0.1943299064553348,0.4648375055770909
2022-01-01 00:55:00,0.6992400316550977,0.004425697988050786,0.8064914827778599
2022-01-01 00:56:00,0.27090578830786904,0.20300486381875216,0.6442688250152353
2022-01-01 00:57:00,-0.22375564018679642,0.3934908663478909,0.3614699136157804
2022-01-01 00:58:00,-0.6636338842129675,0.568289629767975,-0.22064106427038926
2022-01-01 00:59:00,-0.9410314083429536,0.7204324789908387,-0.15901272677700776
2022-01-01 01:00:00,-0.9880316240928618,0.8438539587324921,-0.14313652837325908
2022-01-01 01:01:00,-0.7931272394572851,0.9336336440746379,0.27881278614585764
2022-01-01 01:02:00,-0.404037645323065,0.9861923022788637,0.671127088771261
2022-01-01 01:03:00,0.08397445569174683,0.9994345855010047,1.1014649476909604
